8092690837637693,1730788860,a121422,money思帆,,-1,,#宜宾公交爆燃# 看到烧伤者的图片叫一个揪心，特别是还带着红领巾的学生！我一直都想问宜宾是有好穷，物价都快赶上大省城了，公交车却一直破烂不堪！出事到底谁负责 http://t.cn/8sFg54s 我在:http://t.cn/8ssy0uN,华为Ascend P6,,5,0,4,"http://place.weibo.com/imgmap/center=28.801724,104.67148&backurl=http%253A%252F%252Fweibo.cn%252Fsearch%252Fmblog%253Fkeyword%253D%2525E5%2525AE%25259C%2525E5%2525AE%2525BE%2525E5%252585%2525AC%2525E4%2525BA%2525A4%2525E7%252588%252586%2525E7%252587%252583%2526amp%253Badvancedfilter%253D1%2526amp%253Bstarttime%253D20140512%2526amp%253Bendtime%253D20140512%2526amp%253Bsort%253Dhot%2526amp%253Bpage%253D11%2526amp%253Brand%253D6430?st=ecaf",2014-05-12 23:26 
8092682201530041,2480045782,2480045782,蛋的草窝,,,,#宜宾公交爆燃# 512，早已是我们的噩梦，然而在这样一个日子，上演这样一出悲剧…为此，有多少人在哭泣，多少人在担忧，多少人在后怕，多少人在愤恨…现在平平安安地活着对我们而言已经变成一件让人庆幸的事…这个社会到底怎么了？生命诚可贵，且行且珍惜[蜡烛],New HTC One,,1,0,0,,2014-05-12 23:03 
8092680079468343,2824733994,2824733994,刘开美HALLS,,-1,,#宜宾公交爆燃# 爸爸朋友的女儿在车上 烧伤很严重 家人在医院哭到昏倒 十多岁人生还没有开始 事故发生就是一瞬间的事 好好珍惜现在,Weico.Android,,2,0,9,,2014-05-12 22:57 
8092675333890886,1611194083,1611194083,圆圈00猫,,,,#宜宾公交爆燃# 刚看了新闻采访，伤者分布在一二三医院，光是一医院就收治了26人，重症5人，还有个一岁多一点点的娃娃，好造孽http://t.cn/8sFg54s,微话题,,4,0,0,,2014-05-12 22:44 
8092674861630669,1863145365,1863145365,小妖眯,,-1,,#宜宾公交爆燃#  [祈祷][祈祷][祈祷]晚上才听说，赶紧打电话给家人，还好都没出门。刚才看新闻图片真的被震惊了，那么熟悉的南门桥和14路公交车，那么多血迹，还有伤势严重的受伤群众。一定要彻查，让死者安息，给生者交代。[祈祷][祈祷][祈祷],iPhone客户端,,1,0,1,,2014-05-12 22:43 
8092672599952020,2139814204,2139814204,至爱小提,,,,让人说啥好，这头两岁幼童遭人性侵，那头又是宜宾公交爆燃！马航失联未有果，中国渔民将要把牢坐。敢问中国政府你让你的子民怎么看你？让世界怎么看中国政府[怒骂][怒],iPhone客户端,,1,0,0,,2014-05-12 22:37 
8092670351899421,3951119348,3951119348,看我看我8,,,,#宜宾公交爆燃# 坐飞机，飞机失踪了[衰]坐火车，火车站砍人了[衰]坐公交，公交爆燃了[衰]我们还能出门么[泪]小伙伴们该怎么快乐的出游啊[生病][伤心]@黑衣人旭旭 http://t.cn/8sFg54s 我在这里:http://t.cn/8kdKSdH,OPPO智能手机,,0,0,4,"http://place.weibo.com/imgmap/poiid=B2094656D26DA0F44892&center=34.12648,108.83557&backurl=http%253A%252F%252Fweibo.cn%252Fsearch%252Fmblog%253Fkeyword%253D%2525E5%2525AE%25259C%2525E5%2525AE%2525BE%2525E5%252585%2525AC%2525E4%2525BA%2525A4%2525E7%252588%252586%2525E7%252587%252583%2526amp%253Badvancedfilter%253D1%2526amp%253Bstarttime%253D20140512%2526amp%253Bendtime%253D20140512%2526amp%253Bsort%253Dhot%2526amp%253Bpage%253D12%2526amp%253Brand%253D9863?st=ecaf",2014-05-12 22:31 
8092669526325058,3319310921,3319310921,陳瑶Welldone,,-1,,#宜宾公交爆燃# 像家门口这种事的发生更刺激了周围人的神经 特别是 需哥现在连运动会都不让我们自己在校园内活动了喊回教室说万一有歹徒冲进学校怎么办 看完那些图想想也是有道理的 我在:http://t.cn/8F6NCso,iPhone客户端,,5,0,8,"http://place.weibo.com/imgmap/center=28.83,104.964996&backurl=http%253A%252F%252Fweibo.cn%252Fsearch%252Fmblog%253Fkeyword%253D%2525E5%2525AE%25259C%2525E5%2525AE%2525BE%2525E5%252585%2525AC%2525E4%2525BA%2525A4%2525E7%252588%252586%2525E7%252587%252583%2526amp%253Badvancedfilter%253D1%2526amp%253Bstarttime%253D20140512%2526amp%253Bendtime%253D20140512%2526amp%253Bsort%253Dhot%2526amp%253Bpage%253D12%2526amp%253Brand%253D9863?st=ecaf",2014-05-12 22:29 
8092665361149230,1787502451,512379928,Hei張靖雪呀-,1,-1,,#宜宾公交爆燃#   最不想看到宜宾坏事上头条  宜宾的小伙伴小心一点 老天保佑大宜宾 @蒲静了 安心迎战你的高考 学校里面是最安全的,三星GALAXY S4,,0,0,1,,2014-05-12 22:17 
8092663265152984,2134847513,2134847513,多啦A梦冲冲冲,,,,#宜宾公交爆燃#    哎，看的空间他们转发的说说好揪心[悲伤][悲伤]，跟妈打了个电话问情况，她老人家悠哉的看电视，上次是5路车自燃，这次是14路，我大宜宾的公交都怎么了，还能不能安全坐车了。[失望][失望][失望],iPhone客户端,,0,0,4,,2014-05-12 22:12 
8092662749964762,2245136227,2245136227,彭大琴22,,,,#宜宾公交爆燃# 从来没有想过宜宾会发生这样的事 六年前的今天汶川地震宜宾没有一个人死亡 而今天突然的公交车事件 14路车 南门桥 希望不要在发生这种悲剧了 保佑大宜宾[祈祷]逝者安息[蜡烛][蜡烛][蜡烛][蜡烛][蜡烛] 我在:http://t.cn/8sswQ4b,小米手机2,,0,0,0,"http://place.weibo.com/imgmap/center=30.600625,104.306808&backurl=http%253A%252F%252Fweibo.cn%252Fsearch%252Fmblog%253Fkeyword%253D%2525E5%2525AE%25259C%2525E5%2525AE%2525BE%2525E5%252585%2525AC%2525E4%2525BA%2525A4%2525E7%252588%252586%2525E7%252587%252583%2526amp%253Badvancedfilter%253D1%2526amp%253Bstarttime%253D20140512%2526amp%253Bendtime%253D20140512%2526amp%253Bsort%253Dhot%2526amp%253Bpage%253D12%2526amp%253Brand%253D9863?st=ecaf",2014-05-12 22:10 
8092662225632917,2050980483,2050980483,银海里的鱼,,,,#宜宾公交爆燃# 今天下班回家看到献血的地方好多人，如果我不是过敏体质我也去！希望大宜宾好好的，不要发生再这样些事了！ http://t.cn/8sFg54s 我在:http://t.cn/8sswl6r,三星GALAXY S4,,0,0,1,"http://place.weibo.com/imgmap/center=28.769872,104.624664&backurl=http%253A%252F%252Fweibo.cn%252Fsearch%252Fmblog%253Fkeyword%253D%2525E5%2525AE%25259C%2525E5%2525AE%2525BE%2525E5%252585%2525AC%2525E4%2525BA%2525A4%2525E7%252588%252586%2525E7%252587%252583%2526amp%253Badvancedfilter%253D1%2526amp%253Bstarttime%253D20140512%2526amp%253Bendtime%253D20140512%2526amp%253Bsort%253Dhot%2526amp%253Bpage%253D12%2526amp%253Brand%253D9863?st=ecaf",2014-05-12 22:09 
8092655371147433,3190713393,3190713393,泪雨湿青春,,-1,,#宜宾公交爆燃# 宜宾一年内发生两次公交车自燃，根本原因就在于宜宾政府部门监管不力，贪官众多，把维护公共设施的资金据为己有，宜宾不仅是交通方面需要完善，教育、经济、卫生方面都有待提高[怒][怒][怒]@宜宾三江日报 @宜宾零距离 http://t.cn/8sFg54s 我在:http://t.cn/8FE37l4,iPhone客户端,,18,0,19,"http://place.weibo.com/imgmap/center=30.844999,104.461998&backurl=http%253A%252F%252Fweibo.cn%252Fsearch%252Fmblog%253Fkeyword%253D%2525E5%2525AE%25259C%2525E5%2525AE%2525BE%2525E5%252585%2525AC%2525E4%2525BA%2525A4%2525E7%252588%252586%2525E7%252587%252583%2526amp%253Badvancedfilter%253D1%2526amp%253Bstarttime%253D20140512%2526amp%253Bendtime%253D20140512%2526amp%253Bsort%253Dhot%2526amp%253Bpage%253D12%2526amp%253Brand%253D9863?st=ecaf",2014-05-12 21:50 
8092654187856639,1876590234,1876590234,请叫我JessieLiu,,,,#宜宾公交爆燃#  大宜宾再也不安全了！！哎～丽丽喊我不要坐公交车了，幸好我基本不坐！哈哈@周静a,联想乐Phone,,0,0,2,,2014-05-12 21:47 
8092649214682169,2853144904,2853144904,那边的薯片半价啊,,,,#宜宾公交爆燃#  每天上学赶公交的人吓cry!我该庆幸我不赶14路？愿逝者安歇，严惩凶手！,微博 weibo.com,,0,0,1,,2014-05-12 21:34 
8092647200940483,1445784537,1445784537,语文老师赵震,,-1,,#宜宾公交爆燃# 今日17时许，宜宾市南门桥上，一辆14路公交车发生爆燃。华西都市报记者立即赶往现场，目前，警方、消防和120已经抵达现场，并对该桥两边进行封锁。记者在现场看到公交车窗子全部破碎，据目击者称现场有伤亡。具体情况本报记者正在进一步核实中。华西都市报记者 王正元,微博 weibo.com,,0,0,0,,2014-05-12 21:29 
8092646429071141,1315430540,1315430540,爱放牛的插秧姑娘,,-1,,这是为什么呢？舌尖最新一集里介绍了宜宾和珠海澳门的美食，今天又在同一天宜宾公交爆燃，珠海又爆雨淹起咯，这是为什么呢？总是冥冥中就连在一起[馋嘴][汗][偷笑][挖鼻屎][思考]今天是个特别的日子 我在:http://t.cn/8FHvjAa,iPhone客户端,,2,0,5,"http://place.weibo.com/imgmap/center=28.797001,104.612999&backurl=http%253A%252F%252Fweibo.cn%252Fsearch%252Fmblog%253Fkeyword%253D%2525E5%2525AE%25259C%2525E5%2525AE%2525BE%2525E5%252585%2525AC%2525E4%2525BA%2525A4%2525E7%252588%252586%2525E7%252587%252583%2526amp%253Badvancedfilter%253D1%2526amp%253Bstarttime%253D20140512%2526amp%253Bendtime%253D20140512%2526amp%253Bsort%253Dhot%2526amp%253Bpage%253D13%2526amp%253Brand%253D1120?st=ecaf",2014-05-12 21:26 
8092641188887304,1695040874,1695040874,薄荷Action,,,,#宜宾公交爆燃#  从厦门的公交车纵火，疆独分子火车站的砍杀，近几年公共场所发生各类的暴力事件频繁发生，无论是政治问题，还是个人极端报复行为，我们都必须深刻认识到在中国经济快速发展的同时，社会矛盾和贫富差距越趋于明显化。http://t.cn/8sFg54s,微话题,,13,3,4,,2014-05-12 21:12 
8092639399375655,2903023792,2903023792,OO空谷幽兰,,,,5.12果然是不平凡的日子。平安健康最珍贵。人生充满不确定，心里应该多一些阳光和希望，消除阴霾和怨恨。只要自己愿意，世界依旧美好。祈福宜宾 #宜宾公交爆燃#,360安全浏览器,,0,0,0,,2014-05-12 21:08 
8092636971186552,3220420310,3220420310,高景海slyt,,,,四川宜宾公交爆燃致1名学生死亡 官方称有人纵火 http://t.cn/8sFgLkP @凤凰新闻客户端,凤凰新闻,http://ww4.sinaimg.cn/wap128/bff3b6d6jw1egbsiczjuij20dc094gm7.jpg,0,0,0,,2014-05-12 21:01 
8092631631079562,3785902461,3785902461,就不能快点和我在一起吗ZMH,,,,#宜宾公交爆燃# 我不知道还有什么是安全的，做飞机失踪，做火车被砍，做动车出轨，做公交自燃。 http://t.cn/8sFg54s 我在:http://t.cn/8sshLpT,Android客户端,,0,0,0,"http://place.weibo.com/imgmap/center=28.760154,104.651733&backurl=http%253A%252F%252Fweibo.cn%252Fsearch%252Fmblog%253Fkeyword%253D%2525E5%2525AE%25259C%2525E5%2525AE%2525BE%2525E5%252585%2525AC%2525E4%2525BA%2525A4%2525E7%252588%252586%2525E7%252587%252583%2526amp%253Badvancedfilter%253D1%2526amp%253Bstarttime%253D20140512%2526amp%253Bendtime%253D20140512%2526amp%253Bsort%253Dhot%2526amp%253Bpage%253D13%2526amp%253Brand%253D1120?st=ecaf",2014-05-12 20:47 
8092627129734953,3880885001,3880885001,桂桂男神是银桑,,,,#宜宾公交爆燃# 对于身处一个月两辆公交车出事的宜宾城，五路车自燃，十四路爆燃，刚回宿舍，就能在窗外观赏到大蛇爬行，我只能说，我现在还活着，且行且珍惜啊！,Android客户端,,2,0,7,,2014-05-12 20:35 
8092622318066692,3171870240,3171870240,伊130,,,,2014.5.2 ①四川宜宾公交爆燃一学生死亡，系故意纵火 ②菲律宾决定起诉9名被扣中国渔民 ③新疆男子插国旗骑行中国，半夜接威胁电话 ④因恋爱纠纷，小伙爬进云南大学滇池学院宿舍砍伤两女生 ⑤中国60岁最高龄产妇产下健康双胞胎女儿 我在:http://t.cn/8ssvDys,Android客户端,,2,0,0,"http://place.weibo.com/imgmap/center=37.474906,121.45951&backurl=http%253A%252F%252Fweibo.cn%252Fsearch%252Fmblog%253Fkeyword%253D%2525E5%2525AE%25259C%2525E5%2525AE%2525BE%2525E5%252585%2525AC%2525E4%2525BA%2525A4%2525E7%252588%252586%2525E7%252587%252583%2526amp%253Badvancedfilter%253D1%2526amp%253Bstarttime%253D20140512%2526amp%253Bendtime%253D20140512%2526amp%253Bsort%253Dhot%2526amp%253Bpage%253D14%2526amp%253Brand%253D3337",2014-05-12 20:22 
8092619505698447,1073410884,1073410884,likeabigcat,1,-1,,得从严处理【追踪宜宾公交爆燃:嫌疑人已被锁定】四川宜宾公交爆燃事故初步查明是人为纵火，已锁定嫌犯;目击者称有人爬出公交时已全身焦糊，动弹不得。详情>>http://t.cn/8sFsxbw （分享自@搜狐新闻客户端）,搜狐新闻客户端,,0,0,0,,2014-05-12 20:14 
8092617528062505,1955817575,1955817575,般拿拿和莴特美冷,,,,#宜宾公交爆燃# 擦。。好jb恐怖!还是蓄意!!不能心塞更多!!让天天做公交车的我哦多卡机啊!!!保佑大宜宾吧![祈祷][祈祷][祈祷]别再出什么问题了!![蜡烛][蜡烛],中国移动-三星NoteⅡ,,8,0,1,,2014-05-12 20:09 
8092617427492640,1093643053,1093643053,草莓甜昕就是我,,,,在全国防灾减灾日的今天，宜宾一辆公交车发生爆燃，导致一人死亡，多人受伤，这真是一个巨大的讽刺！愿死亡人数不再上升，伤者身心能早日康复！  #宜宾公交爆燃#,优美手机本,,0,0,0,,2014-05-12 20:08 
8092617165278348,1742297433,lanzong,小心眼的光V,,,,#宜宾公交爆燃# 这是怎么了？昨晚武汉也很乱，江汉路步行街大面积停电，加上说有人跳楼，夜市有两人吵架，围观群众喊砍人了，步行街的人据说几秒钟瞬间奔跑然后全部不见了[衰]，武警消防110120119全部出动～ http://t.cn/8sFg54s,iPhone 5s,,3,0,12,,2014-05-12 20:08 
8092617056335131,2283276207,2283276207,周大晗晗,,-1,,5.12不安宁，真是多灾多难日吗，保佑我大宜宾好吗。[祈祷][祈祷][祈祷]可怜孩子，去天堂的别怕～阿弥陀佛#宜宾公交爆燃#,iPhone 5s,,1,0,0,,2014-05-12 20:07 
8092612078269566,1979635147,1979635147,-word-sing-how-learn-,,-1,,没有什么能比生命更重要#汶川地震六周年# #宜宾公交爆燃# #云大滇池学院砍人事件# 平安[心][蜡烛],微博 weibo.com,,2,0,0,,2014-05-12 19:54 
8092611275697329,3886265217,3886265217,三亚晨风海景度假酒店,1,,,四川宜宾公交爆燃致1名学生死亡 官方称有人纵火 http://t.cn/8sFgLkP @凤凰新闻客户端,凤凰新闻,http://ww1.sinaimg.cn/wap128/e7a3b381jw1egbqig2nnsj20dc094q3j.jpg,1,0,0,,2014-05-12 19:52 
8092610271465661,2214643992,2214643992,勇士零零柒,,-1,,四川宜宾公交爆燃致1名学生死亡 官方称有人纵火 http://t.cn/8sFgLkP @凤凰新闻客户端,凤凰新闻,http://ww1.sinaimg.cn/wap128/8400c918jw1egbqfnovtvj20dc094gm7.jpg,0,0,0,,2014-05-12 19:49 
8092603525363394,2547873522,2547873522,葵子要竖着长不要横着长,,-1,,#宜宾公交爆燃#  在发生这种事后我还是毅然选择坐14路@Ssyuk9 太惨不忍睹惨绝人寰了！我都不敢再坐宜宾的旧车了，看来以后都只能等到新车再坐了，宜宾该换公交车了，不是像去年一样换一部分，而是全换！！！！！！上次是5路自燃，这次是14路爆炸，如果不换车下次又会是几路发生爆炸或自燃呢？,iPad客户端,,6,0,4,,2014-05-12 19:31 
8092598911005068,1748619035,1748619035,AndyLockhart,,,,#宜宾公交爆燃#  我的天哪！！！！！！！！！！暴力事件发生在了身边，发生在我的家乡！到底是什么种下暴力基因，导致现在的中国人戾气从生，崇尚暴力！这次无论如何政府必须给人民一个交代！http://t.cn/8sFg54s,微话题,,1,0,0,,2014-05-12 19:19 
8092596429864868,2532828621,2532828621,碎碎爱周萌伦,,,,麻痹的四月份自燃你说整顿公交，现在爆照了，看你们怎么解释！！！ 逝者安息[鲜花]#宜宾公交爆燃#  某些当官儿的，你们腰包鼓了能不能也替老百姓办点事儿啊，麻痹你们就不怕胖死撑死吗。,三星Galaxy Note II,,0,0,0,,2014-05-12 19:12 
8092596138119690,2182615054,2182615054,-地久天长--,,,,华西都市报：#宜宾公交爆燃# 【最新消息：死者为学生】记者从医院了解到，此次事故已致1学生身亡，多名乘客受伤。记者从公交公司了解到，是有人蓄意纵火导致此事故。,搜狗高速浏览器,,0,0,0,,2014-05-12 19:11 
8092593858166542,2646885485,2646885485,难得糊涂2646885485,,,,四川宜宾公交爆燃致1名学生死亡 官方称有人纵火 http://t.cn/8sFgLkP @凤凰新闻客户端,凤凰新闻,http://ww2.sinaimg.cn/wap128/9dc4446djw1egbp5qkbytj208w0cgwf0.jpg,0,0,1,,2014-05-12 19:05 
8092593106761769,3557565317,3557565317,大山713,,,,【调查:公交公司称有人蓄意纵火】四川宜宾公交爆燃事故已致1人死亡，系学生；目击者称有20多人严重烧伤；公交公司透露有人蓄意纵火。 http://t.cn/8sFkLFv @搜狐新闻客户端,Android客户端,,0,0,0,,2014-05-12 19:03 
8092573292535366,2698434623,2698434623,吴童是蘑菇小姐,,,,#宜宾公交爆燃# 不要阻挡我 我要回去维护和平 一一定是因为我来了成都才会发生这样的事情,iPhone客户端,,0,0,0,,2014-05-12 18:10 
8092658387159483,2703752073,2703752073,Lixxxinl,,-1,,#宜宾公交爆燃# 难道真的让我以后从村上走路回家！走路去沃尔玛麻！！,三星GALAXY S4,,0,1,0,,2014-05-12 21:59 
8092633949387642,2230415077,2230415077,一小姑儿,,-1,,才看见，我的宜宾你怎么了。。。但愿这种事再也不要发生了[蜡烛]#宜宾公交爆燃#,微博 weibo.com,,0,1,0,,2014-05-12 20:53 
8092628182179772,1136816612,kidux,kidux,,-1,,#宜宾公交爆燃# 都说是漏油搞的事情。可怜那几个学生啊。公交不安全。 http://t.cn/8sFg54s,新浪微博4G版,,0,1,0,,2014-05-12 20:37 
8092636945313971,2698096041,zxnsdc,Muse楠菇凉,,,,#宜宾公交爆燃# 让宜宾平安点吧，该引起重视了，不要让公交危险指数这么高 http://t.cn/8sFg54s,iPad客户端,http://ww3.sinaimg.cn/wap128/a0d1ada9jw1egbshofp29j20hs0nqtaz.jpg,7,15,20,,2014-05-12 21:01 
8092690837946372,2665451840,2665451840,我永远爱Lily__陈,,,,#宜宾公交爆燃# #汶川地震6周年# 但愿所有苦难远离人群，期待永远的和平与安全。。。晚安,三星Galaxy SIII,,0,0,0,,2014-05-12 23:26 
8092684900012317,3184894310,3184894310,kwmafa,,,,#宜宾公交爆燃#  祝伤者早日康复!严惩凶手!!,Android客户端,,0,0,0,,2014-05-12 23:10 
8092675486512487,2449855374,2449855374,自由矛与盾,,,,我们反对一切形式的恐怖主义，和暴力犯罪，，宜宾公交爆燃1学生死亡 有人纵火http://t.cn/8ssvuSW,微博 weibo.com,,0,0,0,,2014-05-12 22:45 
8092673980010646,1777300585,1777300585,娟娟的小房间,,,,#宜宾公交爆燃#  希望只是意外，希望不是恐怖事件。希望受伤的人民快点好起来,iPad客户端,,0,0,0,,2014-05-12 22:41 
8092672334585408,3412384740,3412384740,Docter-李,,,,为宜宾公交爆燃死伤者，默哀！祈祷！无辜！冤！,微博 weibo.com,,1,0,0,,2014-05-12 22:36 
8092661204901357,1682089372,409742228,狐狸里的小麦田,1,,,#宜宾公交爆燃#  点进来看 发现整个人都不好了 [生病]太可怕的世界了,微话题,,0,0,0,,2014-05-12 22:06 
8092653392377866,2299628874,2299628874,小象象象象象--Aries,,-1,,#宜宾公交爆燃# 不晓得宜宾同学还活着没有？你们坐这路公交没有哦 http://t.cn/8sFg54s,iPhone客户端,,0,0,0,,2014-05-12 21:45 
8092652597890605,2981905091,2981905091,喵辣个瑶,,,,#宜宾公交爆燃# [蜡烛][蜡烛]逝者安息 感觉以后坐公车都是虚了 还安全吗?[惊恐][斜眼],iPhone客户端,,0,0,0,,2014-05-12 21:43 
8092652240149571,2236772683,2236772683,鑫说鑫语,,,,#宜宾公交爆燃# 无论什么原因，这都是不可原谅的行为。 http://t.cn/8sFg54s 我在:http://t.cn/8snrQso,Android客户端,,0,0,0,"http://place.weibo.com/imgmap/center=34.1599917,134.2716193&backurl=http%253A%252F%252Fweibo.cn%252Fsearch%252Fmblog%253Fkeyword%253D%2525E5%2525AE%25259C%2525E5%2525AE%2525BE%2525E5%252585%2525AC%2525E4%2525BA%2525A4%2525E7%252588%252586%2525E7%252587%252583%2526amp%253Badvancedfilter%253D1%2526amp%253Bstarttime%253D20140512%2526amp%253Bendtime%253D20140512%2526amp%253Bsort%253Dhot%2526amp%253Bpage%253D16%2526amp%253Brand%253D7717?st=ecaf",2014-05-12 21:42 
8092651987153788,1827205284,erduo0211,Carin余柯蓝,,-1,,#宜宾公交爆燃# 好恐怖啊啊啊吓cry！！天天都要坐公交上学的啊[泪][泪],iPhone客户端,,0,0,0,,2014-05-12 21:41 
8092651083455082,3509356382,3509356382,夢洋君,1,-1,,#宜宾公交爆燃# 不敢回宜宾了 又一次公交爆燃[泪]看着揪心  。 [蜡烛][蜡烛][蜡烛],iPhone客户端,,3,0,17,,2014-05-12 21:39 
8092641866053053,2436561854,2436561854,Greta-杨佳韵,,-1,,#宜宾公交爆燃# 又是一个沉重的512   [蜡烛][蜡烛]希望家乡的人们不再受到伤害,三星Galaxy Note II,,0,0,1,,2014-05-12 21:14 
8092638944865349,2921161243,2921161243,孫暁尐,,,,#宜宾公交爆燃# 真吓人啊！！宜宾也不安全了！！ http://t.cn/8sFg54s,iPhone客户端,,0,0,0,,2014-05-12 21:06 
8092638735196035,1734607224,rubbishpicker,彭纪奎,,,,这么多事啊，老百姓要安全 //分享网易新闻:「官方:宜宾公交爆燃致1死19伤」 http://t.cn/8ssPYDF @网易新闻客户端,网易新闻客户端,,0,0,0,,2014-05-12 21:06 
8092633949387492,3247758371,3247758371,趋势决定决策,,,,为什么要对老百姓下毒手呢!!对老百姓下手是超垃圾，有本事搞那个谁啊你懂得@四川宜宾公交车爆燃 致1死30人受伤(21)四川宜宾公交车爆燃 1名学生身亡(20)--从光明网分享 http://t.cn/8sshfU7,光明网,http://ww3.sinaimg.cn/wap128/c194dc23jw1egbs9w79jwj20m60f340t.jpg,0,0,0,,2014-05-12 20:53 
8092633753540033,1971245325,1971245325,浮云9966,,,,#宜宾公交爆燃#  宜宾我去年去过，祝愿平安,中国移动三星galaxyS3,,0,0,0,,2014-05-12 20:52 
8092627518672520,3120518561,3120518561,旧餅,,,,#宜宾公交爆燃#  回宜宾都不敢坐公交车了！！！[失望],微话题,,0,0,0,,2014-05-12 20:36 
8092619890374281,2688433133,cailinlin0821,Lynne_律,,-1,,#宜宾公交爆燃# 敢不敢给我点安全感[愤怒][愤怒][愤怒] http://t.cn/8sFg54s 我在:http://t.cn/8ssv005,Android客户端,,0,0,1,"http://place.weibo.com/imgmap/center=29.814016,106.420921&backurl=http%253A%252F%252Fweibo.cn%252Fsearch%252Fmblog%253Fkeyword%253D%2525E5%2525AE%25259C%2525E5%2525AE%2525BE%2525E5%252585%2525AC%2525E4%2525BA%2525A4%2525E7%252588%252586%2525E7%252587%252583%2526amp%253Badvancedfilter%253D1%2526amp%253Bstarttime%253D20140512%2526amp%253Bendtime%253D20140512%2526amp%253Bsort%253Dhot%2526amp%253Bpage%253D17%2526amp%253Brand%253D1742?st=ecaf",2014-05-12 20:15 
8092609167394346,2133931750,2133931750,一群嗜血的易茂颖,,,,#宜宾公交爆燃#  那路公交车是我高中时经常坐的车。生命是如此脆弱，珍惜！,微话题,,1,0,0,,2014-05-12 19:46 
8092607795002485,1351266504,1351266504,孟也熙,,,,追踪宜宾公交爆燃：公交公司称有人蓄意纵火http://t.cn/8sFkLnK,微博 weibo.com,,0,0,0,,2014-05-12 19:43 
8092593963318733,2701121384,2701121384,美少女战士-Max,,,,#宜宾公交爆燃# 我大宜宾最近怎么了[蜡烛][蜡烛][蜡烛]  是时候加强管理公交车的质量安全了,酷派手机,,1,0,0,,2014-05-12 19:05 
8092587308570985,2637286787,2637286787,大头鬼妖怪,,,,#宜宾公交爆燃# 。512不安宁，真是多灾多难日！！保佑大宜宾好吗！！[祈祷][祈祷][祈祷][祈祷] 我在:http://t.cn/8FfORzw,iPhone客户端,,1,0,2,"http://place.weibo.com/imgmap/center=31.127001,104.177002&backurl=http%253A%252F%252Fweibo.cn%252Fsearch%252Fmblog%253Fkeyword%253D%2525E5%2525AE%25259C%2525E5%2525AE%2525BE%2525E5%252585%2525AC%2525E4%2525BA%2525A4%2525E7%252588%252586%2525E7%252587%252583%2526amp%253Badvancedfilter%253D1%2526amp%253Bstarttime%253D20140512%2526amp%253Bendtime%253D20140512%2526amp%253Bsort%253Dhot%2526amp%253Bpage%253D18%2526amp%253Brand%253D9626?st=ecaf",2014-05-12 18:47 
8092581462686201,2966400150,2966400150,但但1993,,,,#宜宾公交爆燃# 我大宜宾！[泪]看到图片吓到了，希望所有人都平安 http://t.cn/8sFg54s,手机微博触屏版,,0,0,0,,2014-05-12 18:32 
8092576261663560,2687728180,520920619,i黄新,,-1,,打开微博看到的世界总是那么的不和谐！[失望] #宜宾公交爆燃#,微博 weibo.com,,0,0,1,,2014-05-12 18:18 
8092638734848217,2124241201,2124241201,楚狂儿-,,-1,,#宜宾公交爆燃#  亭林先生曰：“有亡国，有亡天下，亡国与亡天下奚辨？曰：易姓改号谓之亡国。仁义充塞，而至于率兽食人，人将相食，谓之亡天下”。椎心泣血，何去何从！,微博 weibo.com,http://ww2.sinaimg.cn/wap128/7e9d5931gw1egbrd2pn30j20c80lojtf.jpg,1,7,21,,2014-05-12 21:06 
8092612611561438,3453019262,3453019262,劉玉笛vi,1,-1,,#宜宾公交爆燃# 既然都有过第一次了政府部门还没引起重视吗？死的人不了一个吧，希望这样的事不要发生了，人些造孽得很，逝者安息[蜡烛][蜡烛][蜡烛] http://t.cn/8sFg54s 我在:http://t.cn/8sFsYTl,Android客户端,,9,4,11,"http://place.weibo.com/imgmap/center=28.757408,104.650375&backurl=http%253A%252F%252Fweibo.cn%252Fsearch%252Fmblog%253Fkeyword%253D%2525E5%2525AE%25259C%2525E5%2525AE%2525BE%2525E5%252585%2525AC%2525E4%2525BA%2525A4%2525E7%252588%252586%2525E7%252587%252583%2526amp%253Badvancedfilter%253D1%2526amp%253Bstarttime%253D20140512%2526amp%253Bendtime%253D20140512%2526amp%253Bsort%253Dhot%2526amp%253Bpage%253D18%2526amp%253Brand%253D9626?st=ecaf",2014-05-12 19:56 
8092656108830294,2160192653,2160192653,sean_没了你我把哭当成了笑,,-1,,#宜宾公交爆燃# 我不希望我们宜宾是因为这个事情上了新浪头条。。而是因为宜宾的特色文化等而登上头条！愿逝者安息  这是要逼我们走路阿！ 我能做的就是去献血[祈祷] http://t.cn/8sFg54s 我在这里:http://t.cn/z8A4DDt,Android客户端,,17,4,3,"http://place.weibo.com/imgmap/poiid=B2094757D06AA4F5489F&center=28.7933425903,104.603729248&backurl=http%253A%252F%252Fweibo.cn%252Fsearch%252Fmblog%253Fkeyword%253D%2525E5%2525AE%25259C%2525E5%2525AE%2525BE%2525E5%252585%2525AC%2525E4%2525BA%2525A4%2525E7%252588%252586%2525E7%252587%252583%2526amp%253Badvancedfilter%253D1%2526amp%253Bstarttime%253D20140512%2526amp%253Bendtime%253D20140512%2526amp%253Bsort%253Dhot%2526amp%253Bpage%253D18%2526amp%253Brand%253D9626?st=ecaf",2014-05-12 21:52 
